respID,qID,altID,obsID,profileID,type,type2,price,weight,runtime,airspeed
23,5,2,181,176,gas,backpack,275,8,60,125
23,5,3,181,321,battery,handheld,80,20,60,50
23,6,1,182,274,gas,backpack,80,20,200,270
23,6,2,182,57,plug-in,handheld,80,20,unlimited,270
23,6,3,182,381,battery,handheld,200,40,15,125
23,7,1,183,346,battery,backpack,80,20,200,50
23,7,2,183,458,battery,backpack,80,8,60,270
23,7,3,183,270,gas,backpack,200,8,200,270
23,8,1,184,59,plug-in,handheld,100,20,unlimited,270
23,8,2,184,229,gas,handheld,200,20,15,270
23,8,3,184,472,battery,backpack,275,20,60,270
24,1,1,185,139,gas,handheld,100,40,200,50
24,1,2,185,166,gas,backpack,200,40,15,125
24,1,3,185,489,battery,handheld,80,20,200,270
24,2,1,186,288,gas,backpack,275,40,200,270
24,2,2,186,218,gas,backpack,80,8,15,270
24,2,3,186,338,battery,backpack,80,8,200,50
24,3,1,187,457,battery,handheld,80,8,60,270
24,3,2,187,424,battery,backpack,275,20,200,125
24,3,3,187,348,battery,backpack,100,20,200,50
24,4,1,188,31,plug-in,handheld,275,8,unlimited,125
24,4,2,188,295,battery,handheld,275,8,15,50
24,4,3,188,215,gas,handheld,275,40,200,125
24,5,1,189,364,battery,backpack,100,8,15,125
24,5,2,189,392,battery,backpack,275,8,60,125
24,5,3,189,216,gas,backpack,275,40,200,125
24,6,1,190,385,battery,handheld,80,8,60,125
24,6,2,190,429,battery,handheld,200,40,200,125
24,6,3,190,423,battery,handheld,275,20,200,125
24,7,1,191,491,battery,handheld,100,20,200,270
24,7,2,191,299,battery,handheld,100,20,15,50
24,7,3,191,139,gas,handheld,100,40,200,50
24,8,1,192,7,plug-in,handheld,275,8,unlimited,50
24,8,2,192,190,gas,backpack,200,40,60,125
24,8,3,192,213,gas,handheld,200,40,200,125
25,1,1,193,227,gas,handheld,100,20,15,270
25,1,2,193,395,battery,handheld,100,20,60,125
25,1,3,193,224,gas,backpack,275,8,15,270
25,2,1,194,151,gas,handheld,275,8,15,125
25,2,2,194,352,battery,backpack,275,20,200,50
25,2,3,194,454,battery,backpack,200,40,15,270
25,3,1,195,361,battery,handheld,80,8,15,125
25,3,2,195,390,battery,backpack,200,8,60,125
25,3,3,195,53,plug-in,handheld,200,8,unlimited,270
25,4,1,196,136,gas,backpack,275,20,200,50
25,4,2,196,143,gas,handheld,275,40,200,50
25,4,3,196,75,gas,handheld,100,8,15,50
25,5,1,197,327,battery,handheld,275,20,60,50
25,5,2,197,31,plug-in,handheld,275,8,unlimited,125
25,5,3,197,12,plug-in,backpack,100,20,unlimited,50
25,6,1,198,75,gas,handheld,100,8,15,50
25,6,2,198,208,gas,backpack,275,20,200,125
25,6,3,198,445,battery,handheld,200,20,15,270
25,7,1,199,132,gas,backpack,100,20,200,50
25,7,2,199,35,plug-in,handheld,100,20,unlimited,125
25,7,3,199,147,gas,handheld,100,8,15,125
25,8,1,200,23,plug-in,handheld,275,40,unlimited,50
25,8,2,200,76,gas,backpack,100,8,15,50
25,8,3,200,79,gas,handheld,275,8,15,50
26,1,1,201,89,gas,handheld,80,40,15,50
26,1,2,201,329,battery,handheld,80,40,60,50
26,1,3,201,343,battery,handheld,275,8,200,50
26,2,1,202,1,plug-in,handheld,80,8,unlimited,50
26,2,2,202,294,battery,backpack,200,8,15,50
26,2,3,202,101,gas,handheld,200,8,60,50
26,3,1,203,130,gas,backpack,80,20,200,50
26,3,2,203,487,battery,handheld,275,8,200,270
26,3,3,203,65,plug-in,handheld,80,40,unlimited,270
26,4,1,204,318,battery,backpack,200,8,60,50
26,4,2,204,212,gas,backpack,100,40,200,125
26,4,3,204,26,plug-in,backpack,80,8,unlimited,125
26,5,1,205,255,gas,handheld,275,20,60,270
26,5,2,205,307,battery,handheld,100,40,15,50
26,5,3,205,112,gas,backpack,275,20,60,50
26,6,1,206,387,battery,handheld,100,8,60,125
26,6,2,206,212,gas,backpack,100,40,200,125
26,6,3,206,150,gas,backpack,200,8,15,125
26,7,1,207,367,battery,handheld,275,8,15,125
26,7,2,207,375,battery,handheld,275,20,15,125
26,7,3,207,408,battery,backpack,275,40,60,125
26,8,1,208,427,battery,handheld,100,40,200,125
26,8,2,208,369,battery,handheld,80,20,15,125
26,8,3,208,249,gas,handheld,80,20,60,270
27,1,1,209,304,battery,backpack,275,20,15,50
27,1,2,209,23,plug-in,handheld,275,40,unlimited,50
27,1,3,209,98,gas,backpack,80,8,60,50
27,2,1,210,34,plug-in,backpack,80,20,unlimited,125
27,2,2,210,397,battery,handheld,200,20,60,125
27,2,3,210,386,battery,backpack,80,8,60,125
27,3,1,211,33,plug-in,handheld,80,20,unlimited,125
27,3,2,211,97,gas,handheld,80,8,60,50
27,3,3,211,163,gas,handheld,100,40,15,125
27,4,1,212,43,plug-in,handheld,100,40,unlimited,125
27,4,2,212,324,battery,backpack,100,20,60,50
27,4,3,212,281,gas,handheld,80,40,200,270
27,5,1,213,209,gas,handheld,80,40,200,125
27,5,2,213,394,battery,backpack,80,20,60,125
27,5,3,213,386,battery,backpack,80,8,60,125
27,6,1,214,136,gas,backpack,275,20,200,50
27,6,2,214,22,plug-in,backpack,200,40,unlimited,50
27,6,3,214,322,battery,backpack,80,20,60,50
27,7,1,215,275,gas,handheld,100,20,200,270
27,7,2,215,81,gas,handheld,80,20,15,50
27,7,3,215,334,battery,backpack,200,40,60,50
27,8,1,216,278,gas,backpack,200,20,200,270
27,8,2,216,276,gas,backpack,100,20,200,270
27,8,3,216,326,battery,backpack,200,20,60,50
28,1,1,217,427,battery,handheld,100,40,200,125
28,1,2,217,299,battery,handheld,100,20,15,50
28,1,3,217,182,gas,backpack,200,20,60,125
28,2,1,218,290,battery,backpack,80,8,15,50
28,2,2,218,84,gas,backpack,100,20,15,50
28,2,3,218,421,battery,handheld,200,20,200,125
28,3,1,219,420,battery,backpack,100,20,200,125
28,3,2,219,484,battery,backpack,100,8,200,270
28,3,3,219,372,battery,backpack,100,20,15,125
28,4,1,220,259,gas,handheld,100,40,60,270
28,4,2,220,318,battery,backpack,200,8,60,50
28,4,3,220,365,battery,handheld,200,8,15,125
28,5,1,221,215,gas,handheld,275,40,200,125
28,5,2,221,460,battery,backpack,100,8,60,270
28,5,3,221,321,battery,handheld,80,20,60,50
28,6,1,222,333,battery,handheld,200,40,60,50
28,6,2,222,381,battery,handheld,200,40,15,125
28,6,3,222,288,gas,backpack,275,40,200,270
28,7,1,223,395,battery,handheld,100,20,60,125
28,7,2,223,481,battery,handheld,80,8,200,270
28,7,3,223,4,plug-in,backpack,100,8,unlimited,50
28,8,1,224,183,gas,handheld,275,20,60,125
28,8,2,224,67,plug-in,handheld,100,40,unlimited,270
28,8,3,224,59,plug-in,handheld,100,20,unlimited,270
29,1,1,225,131,gas,handheld,100,20,200,50
29,1,2,225,336,battery,backpack,275,40,60,50
29,1,3,225,98,gas,backpack,80,8,60,50
29,2,1,226,402,battery,backpack,80,40,60,125
29,2,2,226,458,battery,backpack,80,8,60,270
29,2,3,226,135,gas,handheld,275,20,200,50
29,3,1,227,11,plug-in,handheld,100,20,unlimited,50
29,3,2,227,387,battery,handheld,100,8,60,125
29,3,3,227,242,gas,backpack,80,8,60,270
29,4,1,228,286,gas,backpack,200,40,200,270
29,4,2,228,498,battery,backpack,80,40,200,270
29,4,3,228,2,plug-in,backpack,80,8,unlimited,50
29,5,1,229,40,plug-in,backpack,275,20,unlimited,125
29,5,2,229,430,battery,backpack,200,40,200,125
29,5,3,229,499,battery,handheld,100,40,200,270
29,6,1,230,172,gas,backpack,100,8,60,125
29,6,2,230,155,gas,handheld,100,20,15,125
29,6,3,230,407,battery,handheld,275,40,60,125
29,7,1,231,239,gas,handheld,275,40,15,270
29,7,2,231,343,battery,handheld,275,8,200,50
29,7,3,231,290,battery,backpack,80,8,15,50
29,8,1,232,392,battery,backpack,275,8,60,125
29,8,2,232,330,battery,backpack,80,40,60,50
29,8,3,232,445,battery,handheld,200,20,15,270
30,1,1,233,387,battery,handheld,100,8,60,125
30,1,2,233,17,plug-in,handheld,80,40,unlimited,50
30,1,3,233,234,gas,backpack,80,40,15,270
30,2,1,234,348,battery,backpack,100,20,200,50
30,2,2,234,6,plug-in,backpack,200,8,unlimited,50
30,2,3,234,357,battery,handheld,200,40,200,50
30,3,1,235,172,gas,backpack,100,8,60,125
30,3,2,235,502,battery,backpack,200,40,200,270
30,3,3,235,30,plug-in,backpack,200,8,unlimited,125
30,4,1,236,75,gas,handheld,100,8,15,50
30,4,2,236,77,gas,handheld,200,8,15,50
30,4,3,236,22,plug-in,backpack,200,40,unlimited,50
30,5,1,237,102,gas,backpack,200,8,60,50
30,5,2,237,50,plug-in,backpack,80,8,unlimited,270
30,5,3,237,486,battery,backpack,200,8,200,270
30,6,1,238,299,battery,handheld,100,20,15,50
30,6,2,238,320,battery,backpack,275,8,60,50
30,6,3,238,95,gas,handheld,275,40,15,50
30,7,1,239,198,gas,backpack,200,8,200,125
30,7,2,239,210,gas,backpack,80,40,200,125
30,7,3,239,415,battery,handheld,275,8,200,125
30,8,1,240,451,battery,handheld,100,40,15,270
30,8,2,240,147,gas,handheld,100,8,15,125
30,8,3,240,456,battery,backpack,275,40,15,270
31,1,1,241,214,gas,backpack,200,40,200,125
31,1,2,241,200,gas,backpack,275,8,200,125
31,1,3,241,48,plug-in,backpack,275,40,unlimited,125
31,2,1,242,265,gas,handheld,80,8,200,270
31,2,2,242,453,battery,handheld,200,40,15,270
31,2,3,242,407,battery,handheld,275,40,60,125
31,3,1,243,450,battery,backpack,80,40,15,270
31,3,2,243,285,gas,handheld,200,40,200,270
31,3,3,243,57,plug-in,handheld,80,20,unlimited,270
31,4,1,244,7,plug-in,handheld,275,8,unlimited,50
31,4,2,244,309,battery,handheld,200,40,15,50
31,4,3,244,220,gas,backpack,100,8,15,270
31,5,1,245,79,gas,handheld,275,8,15,50
31,5,2,245,155,gas,handheld,100,20,15,125
31,5,3,245,389,battery,handheld,200,8,60,125
31,6,1,246,91,gas,handheld,100,40,15,50
31,6,2,246,14,plug-in,backpack,200,20,unlimited,50
31,6,3,246,291,battery,handheld,100,8,15,50
31,7,1,247,67,plug-in,handheld,100,40,unlimited,270
31,7,2,247,307,battery,handheld,100,40,15,50
31,7,3,247,27,plug-in,handheld,100,8,unlimited,125
31,8,1,248,358,battery,backpack,200,40,200,50
31,8,2,248,67,plug-in,handheld,100,40,unlimited,270
31,8,3,248,370,battery,backpack,80,20,15,125
32,1,1,249,68,plug-in,backpack,100,40,unlimited,270
32,1,2,249,369,battery,handheld,80,20,15,125
32,1,3,249,85,gas,handheld,200,20,15,50
32,2,1,250,332,battery,backpack,100,40,60,50
32,2,2,250,235,gas,handheld,100,40,15,270
32,2,3,250,105,gas,handheld,80,20,60,50
32,3,1,251,211,gas,handheld,100,40,200,125
32,3,2,251,138,gas,backpack,80,40,200,50
32,3,3,251,375,battery,handheld,275,20,15,125
32,4,1,252,332,battery,backpack,100,40,60,50
32,4,2,252,417,battery,handheld,80,20,200,125
32,4,3,252,399,battery,handheld,275,20,60,125
32,5,1,253,484,battery,backpack,100,8,200,270
32,5,2,253,329,battery,handheld,80,40,60,50
32,5,3,253,260,gas,backpack,100,40,60,270
32,6,1,254,30,plug-in,backpack,200,8,unlimited,125
32,6,2,254,267,gas,handheld,100,8,200,270
32,6,3,254,363,battery,handheld,100,8,15,125
32,7,1,255,443,battery,handheld,100,20,15,270
32,7,2,255,416,battery,backpack,275,8,200,125
32,7,3,255,492,battery,backpack,100,20,200,270
32,8,1,256,134,gas,backpack,200,20,200,50
32,8,2,256,268,gas,backpack,100,8,200,270
32,8,3,256,340,battery,backpack,100,8,200,50
33,1,1,257,2,plug-in,backpack,80,8,unlimited,50
33,1,2,257,114,gas,backpack,80,40,60,50
33,1,3,257,177,gas,handheld,80,20,60,125
33,2,1,258,210,gas,backpack,80,40,200,125
33,2,2,258,202,gas,backpack,80,20,200,125
33,2,3,258,337,battery,handheld,80,8,200,50
33,3,1,259,197,gas,handheld,200,8,200,125
33,3,2,259,130,gas,backpack,80,20,200,50
33,3,3,259,371,battery,handheld,100,20,15,125
33,4,1,260,41,plug-in,handheld,80,40,unlimited,125
33,4,2,260,273,gas,handheld,80,20,200,270
33,4,3,260,98,gas,backpack,80,8,60,50
33,5,1,261,67,plug-in,handheld,100,40,unlimited,270
33,5,2,261,305,battery,handheld,80,40,15,50
33,5,3,261,30,plug-in,backpack,200,8,unlimited,125
33,6,1,262,71,plug-in,handheld,275,40,unlimited,270
33,6,2,262,292,battery,backpack,100,8,15,50
33,6,3,262,139,gas,handheld,100,40,200,50
33,7,1,263,451,battery,handheld,100,40,15,270
33,7,2,263,309,battery,handheld,200,40,15,50
33,7,3,263,346,battery,backpack,80,20,200,50
33,8,1,264,276,gas,backpack,100,20,200,270
33,8,2,264,301,battery,handheld,200,20,15,50
33,8,3,264,188,gas,backpack,100,40,60,125
34,1,1,265,191,gas,handheld,275,40,60,125
34,1,2,265,199,gas,handheld,275,8,200,125
34,1,3,265,27,plug-in,handheld,100,8,unlimited,125
34,2,1,266,20,plug-in,backpack,100,40,unlimited,50
34,2,2,266,191,gas,handheld,275,40,60,125
34,2,3,266,272,gas,backpack,275,8,200,270
34,3,1,267,207,gas,handheld,275,20,200,125
34,3,2,267,22,plug-in,backpack,200,40,unlimited,50
34,3,3,267,490,battery,backpack,80,20,200,270
34,4,1,268,355,battery,handheld,100,40,200,50
34,4,2,268,254,gas,backpack,200,20,60,270
34,4,3,268,248,gas,backpack,275,8,60,270
34,5,1,269,137,gas,handheld,80,40,200,50
34,5,2,269,357,battery,handheld,200,40,200,50
34,5,3,269,401,battery,handheld,80,40,60,125
34,6,1,270,64,plug-in,backpack,275,20,unlimited,270
34,6,2,270,127,gas,handheld,275,8,200,50
34,6,3,270,193,gas,handheld,80,8,200,125
34,7,1,271,185,gas,handheld,80,40,60,125
34,7,2,271,193,gas,handheld,80,8,200,125
34,7,3,271,81,gas,handheld,80,20,15,50
34,8,1,272,253,gas,handheld,200,20,60,270
34,8,2,272,260,gas,backpack,100,40,60,270
34,8,3,272,476,battery,backpack,100,40,60,270
35,1,1,273,206,gas,backpack,200,20,200,125
35,1,2,273,362,battery,backpack,80,8,15,125
35,1,3,273,452,battery,backpack,100,40,15,270
35,2,1,274,36,plug-in,backpack,100,20,unlimited,125
35,2,2,274,456,battery,backpack,275,40,15,270
35,2,3,274,42,plug-in,backpack,80,40,unlimited,125
35,3,1,275,130,gas,backpack,80,20,200,50
35,3,2,275,371,battery,handheld,100,20,15,125
35,3,3,275,430,battery,backpack,200,40,200,125
35,4,1,276,417,battery,handheld,80,20,200,125
35,4,2,276,396,battery,backpack,100,20,60,125
35,4,3,276,346,battery,backpack,80,20,200,50
35,5,1,277,338,battery,backpack,80,8,200,50
35,5,2,277,432,battery,backpack,275,40,200,125
35,5,3,277,67,plug-in,handheld,100,40,unlimited,270
35,6,1,278,213,gas,handheld,200,40,200,125
35,6,2,278,224,gas,backpack,275,8,15,270
35,6,3,278,474,battery,backpack,80,40,60,270
35,7,1,279,84,gas,backpack,100,20,15,50
35,7,2,279,274,gas,backpack,80,20,200,270
35,7,3,279,312,battery,backpack,275,40,15,50
35,8,1,280,395,battery,handheld,100,20,60,125
35,8,2,280,93,gas,handheld,200,40,15,50
35,8,3,280,99,gas,handheld,100,8,60,50
36,1,1,281,135,gas,handheld,275,20,200,50
36,1,2,281,487,battery,handheld,275,8,200,270
36,1,3,281,314,battery,backpack,80,8,60,50
36,2,1,282,18,plug-in,backpack,80,40,unlimited,50
36,2,2,282,64,plug-in,backpack,275,20,unlimited,270
36,2,3,282,307,battery,handheld,100,40,15,50
36,3,1,283,376,battery,backpack,275,20,15,125
36,3,2,283,310,battery,backpack,200,40,15,50
36,3,3,283,484,battery,backpack,100,8,200,270
36,4,1,284,377,battery,handheld,80,40,15,125
36,4,2,284,418,battery,backpack,80,20,200,125
36,4,3,284,85,gas,handheld,200,20,15,50
36,5,1,285,233,gas,handheld,80,40,15,270
36,5,2,285,330,battery,backpack,80,40,60,50
36,5,3,285,144,gas,backpack,275,40,200,50
36,6,1,286,110,gas,backpack,200,20,60,50
36,6,2,286,87,gas,handheld,275,20,15,50
36,6,3,286,129,gas,handheld,80,20,200,50
36,7,1,287,25,plug-in,handheld,80,8,unlimited,125
36,7,2,287,50,plug-in,backpack,80,8,unlimited,270
36,7,3,287,152,gas,backpack,275,8,15,125
36,8,1,288,98,gas,backpack,80,8,60,50
36,8,2,288,53,plug-in,handheld,200,8,unlimited,270
36,8,3,288,341,battery,handheld,200,8,200,50
37,1,1,289,235,gas,handheld,100,40,15,270
37,1,2,289,293,battery,handheld,200,8,15,50
37,1,3,289,238,gas,backpack,200,40,15,270
37,2,1,290,466,battery,backpack,80,20,60,270
37,2,2,290,281,gas,handheld,80,40,200,270
37,2,3,290,479,battery,handheld,275,40,60,270
37,3,1,291,205,gas,handheld,200,20,200,125
37,3,2,291,57,plug-in,handheld,80,20,unlimited,270
37,3,3,291,20,plug-in,backpack,100,40,unlimited,50
37,4,1,292,480,battery,backpack,275,40,60,270
37,4,2,292,298,battery,backpack,80,20,15,50
37,4,3,292,489,battery,handheld,80,20,200,270
37,5,1,293,130,gas,backpack,80,20,200,50
37,5,2,293,451,battery,handheld,100,40,15,270
37,5,3,293,320,battery,backpack,275,8,60,50
37,6,1,294,182,gas,backpack,200,20,60,125
37,6,2,294,261,gas,handheld,200,40,60,270
37,6,3,294,172,gas,backpack,100,8,60,125
37,7,1,295,411,battery,handheld,100,8,200,125
37,7,2,295,153,gas,handheld,80,20,15,125
37,7,3,295,482,battery,backpack,80,8,200,270
37,8,1,296,317,battery,handheld,200,8,60,50
37,8,2,296,475,battery,handheld,100,40,60,270
37,8,3,296,181,gas,handheld,200,20,60,125
38,1,1,297,337,battery,handheld,80,8,200,50
38,1,2,297,463,battery,handheld,275,8,60,270
38,1,3,297,313,battery,handheld,80,8,60,50
38,2,1,298,184,gas,backpack,275,20,60,125
38,2,2,298,242,gas,backpack,80,8,60,270
38,2,3,298,86,gas,backpack,200,20,15,50
38,3,1,299,35,plug-in,handheld,100,20,unlimited,125
38,3,2,299,274,gas,backpack,80,20,200,270
38,3,3,299,172,gas,backpack,100,8,60,125
38,4,1,300,316,battery,backpack,100,8,60,50
38,4,2,300,502,battery,backpack,200,40,200,270
38,4,3,300,493,battery,handheld,200,20,200,270
38,5,1,301,402,battery,backpack,80,40,60,125
38,5,2,301,456,battery,backpack,275,40,15,270
38,5,3,301,262,gas,backpack,200,40,60,270
38,6,1,302,170,gas,backpack,80,8,60,125
38,6,2,302,135,gas,handheld,275,20,200,50
38,6,3,302,120,gas,backpack,275,40,60,50
38,7,1,303,491,battery,handheld,100,20,200,270
38,7,2,303,210,gas,backpack,80,40,200,125
38,7,3,303,189,gas,handheld,200,40,60,125
38,8,1,304,493,battery,handheld,200,20,200,270
38,8,2,304,196,gas,backpack,100,8,200,125
38,8,3,304,301,battery,handheld,200,20,15,50
39,1,1,305,78,gas,backpack,200,8,15,50
39,1,2,305,209,gas,handheld,80,40,200,125
39,1,3,305,467,battery,handheld,100,20,60,270
39,2,1,306,67,plug-in,handheld,100,40,unlimited,270
39,2,2,306,94,gas,backpack,200,40,15,50
39,2,3,306,255,gas,handheld,275,20,60,270
39,3,1,307,362,battery,backpack,80,8,15,125
39,3,2,307,284,gas,backpack,100,40,200,270
39,3,3,307,414,battery,backpack,200,8,200,125
39,4,1,308,330,battery,backpack,80,40,60,50
39,4,2,308,101,gas,handheld,200,8,60,50
39,4,3,308,63,plug-in,handheld,275,20,unlimited,270
39,5,1,309,451,battery,handheld,100,40,15,270
39,5,2,309,135,gas,handheld,275,20,200,50
39,5,3,309,334,battery,backpack,200,40,60,50
39,6,1,310,320,battery,backpack,275,8,60,50
39,6,2,310,81,gas,handheld,80,20,15,50
39,6,3,310,267,gas,handheld,100,8,200,270
39,7,1,311,237,gas,handheld,200,40,15,270
39,7,2,311,265,gas,handheld,80,8,200,270
39,7,3,311,72,plug-in,backpack,275,40,unlimited,270
39,8,1,312,107,gas,handheld,100,20,60,50
39,8,2,312,225,gas,handheld,80,20,15,270
39,8,3,312,366,battery,backpack,200,8,15,125
40,1,1,313,302,battery,backpack,200,20,15,50
40,1,2,313,64,plug-in,backpack,275,20,unlimited,270
40,1,3,313,285,gas,handheld,200,40,200,270
40,2,1,314,20,plug-in,backpack,100,40,unlimited,50
40,2,2,314,428,battery,backpack,100,40,200,125
40,2,3,314,334,battery,backpack,200,40,60,50
40,3,1,315,454,battery,backpack,200,40,15,270
40,3,2,315,125,gas,handheld,200,8,200,50
40,3,3,315,36,plug-in,backpack,100,20,unlimited,125
40,4,1,316,504,battery,backpack,275,40,200,270
40,4,2,316,363,battery,handheld,100,8,15,125
40,4,3,316,400,battery,backpack,275,20,60,125
40,5,1,317,39,plug-in,handheld,275,20,unlimited,125
40,5,2,317,410,battery,backpack,80,8,200,125
40,5,3,317,89,gas,handheld,80,40,15,50
40,6,1,318,368,battery,backpack,275,8,15,125
40,6,2,318,173,gas,handheld,200,8,60,125
40,6,3,318,91,gas,handheld,100,40,15,50
40,7,1,319,432,battery,backpack,275,40,200,125
40,7,2,319,409,battery,handheld,80,8,200,125
40,7,3,319,121,gas,handheld,80,8,200,50
40,8,1,320,423,battery,handheld,275,20,200,125
40,8,2,320,95,gas,handheld,275,40,15,50
40,8,3,320,225,gas,handheld,80,20,15,270
41,1,1,321,273,gas,handheld,80,20,200,270
41,1,2,321,241,gas,handheld,80,8,60,270
41,1,3,321,23,plug-in,handheld,275,40,unlimited,50
41,2,1,322,354,battery,backpack,80,40,200,50
41,2,2,322,467,battery,handheld,100,20,60,270
41,2,3,322,233,gas,handheld,80,40,15,270
41,3,1,323,27,plug-in,handheld,100,8,unlimited,125
41,3,2,323,260,gas,backpack,100,40,60,270
41,3,3,323,494,battery,backpack,200,20,200,270
41,4,1,324,299,battery,handheld,100,20,15,50
41,4,2,324,41,plug-in,handheld,80,40,unlimited,125
41,4,3,324,158,gas,backpack,200,20,15,125
41,5,1,325,2,plug-in,backpack,80,8,unlimited,50
41,5,2,325,331,battery,handheld,100,40,60,50
41,5,3,325,196,gas,backpack,100,8,200,125
41,6,1,326,111,gas,handheld,275,20,60,50
41,6,2,326,89,gas,handheld,80,40,15,50
41,6,3,326,359,battery,handheld,275,40,200,50
41,7,1,327,73,gas,handheld,80,8,15,50
41,7,2,327,156,gas,backpack,100,20,15,125
41,7,3,327,128,gas,backpack,275,8,200,50
41,8,1,328,188,gas,backpack,100,40,60,125
41,8,2,328,489,battery,handheld,80,20,200,270
41,8,3,328,246,gas,backpack,200,8,60,270
42,1,1,329,389,battery,handheld,200,8,60,125
42,1,2,329,95,gas,handheld,275,40,15,50
42,1,3,329,230,gas,backpack,200,20,15,270
42,2,1,330,362,battery,backpack,80,8,15,125
42,2,2,330,274,gas,backpack,80,20,200,270
42,2,3,330,392,battery,backpack,275,8,60,125
42,3,1,331,223,gas,handheld,275,8,15,270
42,3,2,331,322,battery,backpack,80,20,60,50
42,3,3,331,48,plug-in,backpack,275,40,unlimited,125
42,4,1,332,63,plug-in,handheld,275,20,unlimited,270
42,4,2,332,367,battery,handheld,275,8,15,125
42,4,3,332,131,gas,handheld,100,20,200,50
42,5,1,333,104,gas,backpack,275,8,60,50
42,5,2,333,387,battery,handheld,100,8,60,125
42,5,3,333,123,gas,handheld,100,8,200,50
42,6,1,334,267,gas,handheld,100,8,200,270
42,6,2,334,127,gas,handheld,275,8,200,50
42,6,3,334,245,gas,handheld,200,8,60,270
42,7,1,335,20,plug-in,backpack,100,40,unlimited,50
42,7,2,335,321,battery,handheld,80,20,60,50
42,7,3,335,115,gas,handheld,100,40,60,50
42,8,1,336,73,gas,handheld,80,8,15,50
42,8,2,336,276,gas,backpack,100,20,200,270
42,8,3,336,372,battery,backpack,100,20,15,125
43,1,1,337,20,plug-in,backpack,100,40,unlimited,50
43,1,2,337,261,gas,handheld,200,40,60,270
43,1,3,337,112,gas,backpack,275,20,60,50
43,2,1,338,445,battery,handheld,200,20,15,270
43,2,2,338,241,gas,handheld,80,8,60,270
43,2,3,338,288,gas,backpack,275,40,200,270
43,3,1,339,366,battery,backpack,200,8,15,125
43,3,2,339,446,battery,backpack,200,20,15,270
43,3,3,339,385,battery,handheld,80,8,60,125
43,4,1,340,454,battery,backpack,200,40,15,270
43,4,2,340,200,gas,backpack,275,8,200,125
43,4,3,340,168,gas,backpack,275,40,15,125
43,5,1,341,278,gas,backpack,200,20,200,270
43,5,2,341,467,battery,handheld,100,20,60,270
